2024-08-11 00:03:07.697+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2024-08-11 00:07:23.899+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading snakeyaml-api
2024-08-11 00:07:25.427+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: snakeyaml-api
2024-08-11 00:07:25.427+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of json-api on behalf of admin
2024-08-11 00:07:25.427+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading json-api
2024-08-11 00:07:26.546+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: json-api
2024-08-11 00:07:26.546+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jackson2-api on behalf of admin
2024-08-11 00:07:26.546+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jackson2-api
2024-08-11 00:07:42.671+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jackson2-api
2024-08-11 00:07:42.671+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of commons-text-api on behalf of admin
2024-08-11 00:07:42.671+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading commons-text-api
2024-08-11 00:07:51.671+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: commons-text-api
2024-08-11 00:07:51.671+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-support on behalf of admin
2024-08-11 00:07:51.671+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-support
2024-08-11 00:07:53.482+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-support
2024-08-11 00:07:53.482+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of plugin-util-api on behalf of admin
2024-08-11 00:07:53.482+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading plugin-util-api
2024-08-11 00:07:55.286+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: plugin-util-api
2024-08-11 00:07:55.286+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of font-awesome-api on behalf of admin
2024-08-11 00:07:55.286+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading font-awesome-api
2024-08-11 00:08:06.079+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: font-awesome-api
2024-08-11 00:08:06.079+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of bootstrap5-api on behalf of admin
2024-08-11 00:08:06.079+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading bootstrap5-api
2024-08-11 00:08:08.480+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: bootstrap5-api
2024-08-11 00:08:08.480+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jquery3-api on behalf of admin
2024-08-11 00:08:08.480+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jquery3-api
2024-08-11 00:08:10.217+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jquery3-api
2024-08-11 00:08:10.217+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of echarts-api on behalf of admin
2024-08-11 00:08:10.217+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading echarts-api
2024-08-11 00:08:29.838+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: echarts-api
2024-08-11 00:08:29.838+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of display-url-api on behalf of admin
2024-08-11 00:08:29.839+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading display-url-api
2024-08-11 00:08:30.968+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: display-url-api
2024-08-11 00:08:30.969+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of checks-api on behalf of admin
2024-08-11 00:08:30.969+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading checks-api
2024-08-11 00:08:32.209+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: checks-api
2024-08-11 00:08:32.209+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of junit on behalf of admin
2024-08-11 00:08:32.209+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading junit
2024-08-11 00:08:41.534+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: junit
2024-08-11 00:08:41.534+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of matrix-project on behalf of admin
2024-08-11 00:08:41.534+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading matrix-project
2024-08-11 00:08:42.947+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: matrix-project
2024-08-11 00:08:42.947+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of resource-disposer on behalf of admin
2024-08-11 00:08:42.947+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading resource-disposer
2024-08-11 00:08:43.919+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: resource-disposer
2024-08-11 00:08:43.920+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of ws-cleanup on behalf of admin
2024-08-11 00:08:43.920+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading ws-cleanup
2024-08-11 00:08:45.185+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: ws-cleanup
2024-08-11 00:08:45.185+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of ant on behalf of admin
2024-08-11 00:08:45.185+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading ant
2024-08-11 00:08:46.562+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: ant
2024-08-11 00:08:46.562+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of javax-mail-api on behalf of admin
2024-08-11 00:08:46.562+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading javax-mail-api
2024-08-11 00:08:48.921+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: javax-mail-api
2024-08-11 00:08:48.922+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of durable-task on behalf of admin
2024-08-11 00:08:48.922+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading durable-task
2024-08-11 00:08:59.590+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: durable-task
2024-08-11 00:08:59.590+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-durable-task-step on behalf of admin
2024-08-11 00:08:59.590+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-durable-task-step
2024-08-11 00:09:00.551+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-durable-task-step
2024-08-11 00:09:00.551+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of instance-identity on behalf of admin
2024-08-11 00:09:00.551+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading instance-identity
2024-08-11 00:09:08.988+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: instance-identity
2024-08-11 00:09:08.988+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-scm-step on behalf of admin
2024-08-11 00:09:08.988+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-scm-step
2024-08-11 00:09:17.401+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-scm-step
2024-08-11 00:09:17.401+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-cps on behalf of admin
2024-08-11 00:09:17.402+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-cps
2024-08-11 00:09:20.191+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-cps
2024-08-11 00:09:20.191+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-job on behalf of admin
2024-08-11 00:09:20.191+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-job
2024-08-11 00:09:21.319+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-job
2024-08-11 00:09:21.319+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jakarta-activation-api on behalf of admin
2024-08-11 00:09:21.319+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jakarta-activation-api
2024-08-11 00:09:22.417+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jakarta-activation-api
2024-08-11 00:09:22.417+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jakarta-mail-api on behalf of admin
2024-08-11 00:09:22.417+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jakarta-mail-api
2024-08-11 00:09:24.823+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jakarta-mail-api
2024-08-11 00:09:24.824+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of apache-httpcomponents-client-4-api on behalf of admin
2024-08-11 00:09:24.824+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading apache-httpcomponents-client-4-api
2024-08-11 00:09:29.130+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: apache-httpcomponents-client-4-api
2024-08-11 00:09:29.130+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mailer on behalf of admin
2024-08-11 00:09:29.130+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading mailer
2024-08-11 00:09:30.232+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mailer
2024-08-11 00:09:30.232+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-basic-steps on behalf of admin
2024-08-11 00:09:30.232+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-basic-steps
2024-08-11 00:09:31.472+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-basic-steps
2024-08-11 00:09:31.472+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of gradle on behalf of admin
2024-08-11 00:09:31.472+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading gradle
2024-08-11 00:10:23.244+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: gradle
2024-08-11 00:10:23.244+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-milestone-step on behalf of admin
2024-08-11 00:10:23.244+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-milestone-step
2024-08-11 00:10:24.239+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-milestone-step
2024-08-11 00:10:24.239+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-build-step on behalf of admin
2024-08-11 00:10:24.240+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-build-step
2024-08-11 00:10:25.488+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-build-step
2024-08-11 00:10:25.488+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-groovy-lib on behalf of admin
2024-08-11 00:10:25.488+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-groovy-lib
2024-08-11 00:10:27.710+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-groovy-lib
2024-08-11 00:10:27.711+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-stage-step on behalf of admin
2024-08-11 00:10:27.711+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-stage-step
2024-08-11 00:10:28.682+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-stage-step
2024-08-11 00:10:28.682+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of joda-time-api on behalf of admin
2024-08-11 00:10:28.683+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading joda-time-api
2024-08-11 00:10:30.356+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: joda-time-api
2024-08-11 00:10:30.356+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-model-api on behalf of admin
2024-08-11 00:10:30.356+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-model-api
2024-08-11 00:10:33.023+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-model-api
2024-08-11 00:10:33.023+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-model-extensions on behalf of admin
2024-08-11 00:10:33.024+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-model-extensions
2024-08-11 00:10:34.003+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install pipeline-model-extensions
java.io.IOException: Falhou para carregar: Pipeline: Declarative Extension Points API (pipeline-model-extensions 2.2205.vc9522a_9d5711)
 - Falha para carregar: Credentials Binding Plugin (credentials-binding 681.vf91669a_32e45)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install pipeline-model-extensions plugin
	at hudson.PluginManager.dynamicLoad(PluginManager.java:966)
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2249)
Caused: java.io.IOException: Failed to dynamically deploy this plugin
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2253)
	at hudson.model.UpdateCenter$DownloadJob.run(UpdateCenter.java:1899)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at hudson.remoting.AtmostOneThreadExecutor$Worker.run(AtmostOneThreadExecutor.java:121)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2024-08-11 00:10:34.003+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of branch-api on behalf of admin
2024-08-11 00:10:34.005+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading branch-api
2024-08-11 00:10:35.400+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: branch-api
2024-08-11 00:10:35.401+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-multibranch on behalf of admin
2024-08-11 00:10:35.401+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-multibranch
2024-08-11 00:10:36.502+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-multibranch
2024-08-11 00:10:36.502+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-stage-tags-metadata on behalf of admin
2024-08-11 00:10:36.502+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-stage-tags-metadata
2024-08-11 00:10:37.463+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-stage-tags-metadata
2024-08-11 00:10:37.463+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-input-step on behalf of admin
2024-08-11 00:10:37.463+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-input-step
2024-08-11 00:10:38.568+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-input-step
2024-08-11 00:10:38.568+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-model-definition on behalf of admin
2024-08-11 00:10:38.568+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-model-definition
2024-08-11 00:10:40.517+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install pipeline-model-definition
java.io.IOException: Falhou para carregar: Pipeline: Declarative (pipeline-model-definition 2.2205.vc9522a_9d5711)
 - Falha para carregar: Credentials Binding Plugin (credentials-binding 681.vf91669a_32e45)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install pipeline-model-definition plugin
	at hudson.PluginManager.dynamicLoad(PluginManager.java:966)
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2249)
Caused: java.io.IOException: Failed to dynamically deploy this plugin
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2253)
	at hudson.model.UpdateCenter$DownloadJob.run(UpdateCenter.java:1899)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at hudson.remoting.AtmostOneThreadExecutor$Worker.run(AtmostOneThreadExecutor.java:121)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2024-08-11 00:10:40.517+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-aggregator on behalf of admin
2024-08-11 00:10:40.517+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-aggregator
2024-08-11 00:10:41.483+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install workflow-aggregator
java.io.IOException: Falhou para carregar: Pipeline (workflow-aggregator 600.vb_57cdd26fdd7)
 - Falha para carregar: Pipeline: Declarative (pipeline-model-definition 2.2205.vc9522a_9d5711)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install workflow-aggregator plugin
	at hudson.PluginManager.dynamicLoad(PluginManager.java:966)
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2249)
Caused: java.io.IOException: Failed to dynamically deploy this plugin
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2253)
	at hudson.model.UpdateCenter$DownloadJob.run(UpdateCenter.java:1899)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at hudson.remoting.AtmostOneThreadExecutor$Worker.run(AtmostOneThreadExecutor.java:121)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2024-08-11 00:10:41.483+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jjwt-api on behalf of admin
2024-08-11 00:10:41.483+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jjwt-api
2024-08-11 00:10:42.867+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jjwt-api
2024-08-11 00:10:42.867+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of okhttp-api on behalf of admin
2024-08-11 00:10:42.867+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading okhttp-api
2024-08-11 00:10:45.953+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: okhttp-api
2024-08-11 00:10:45.953+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of github-api on behalf of admin
2024-08-11 00:10:45.953+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading github-api
2024-08-11 00:10:47.352+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: github-api
2024-08-11 00:10:47.352+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mina-sshd-api-common on behalf of admin
2024-08-11 00:10:47.352+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading mina-sshd-api-common
2024-08-11 00:10:48.867+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mina-sshd-api-common
2024-08-11 00:10:48.867+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mina-sshd-api-core on behalf of admin
2024-08-11 00:10:48.867+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading mina-sshd-api-core
2024-08-11 00:10:50.405+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mina-sshd-api-core
2024-08-11 00:10:50.405+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of gson-api on behalf of admin
2024-08-11 00:10:50.405+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading gson-api
2024-08-11 00:10:51.642+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: gson-api
2024-08-11 00:10:51.642+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of git-client on behalf of admin
2024-08-11 00:10:51.642+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading git-client
2024-08-11 00:10:55.170+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: git-client
2024-08-11 00:10:55.170+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of git on behalf of admin
2024-08-11 00:10:55.170+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading git
2024-08-11 00:10:56.556+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install git
java.io.IOException: Falhou para carregar: Git plugin (git 5.3.0)
 - Falha para carregar: Credentials Binding Plugin (credentials-binding 681.vf91669a_32e45)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install git plugin
	at hudson.PluginManager.dynamicLoad(PluginManager.java:966)
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2249)
Caused: java.io.IOException: Failed to dynamically deploy this plugin
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2253)
	at hudson.model.UpdateCenter$DownloadJob.run(UpdateCenter.java:1899)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at hudson.remoting.AtmostOneThreadExecutor$Worker.run(AtmostOneThreadExecutor.java:121)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2024-08-11 00:10:56.556+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of github on behalf of admin
2024-08-11 00:10:56.557+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading github
2024-08-11 00:10:57.805+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install github
java.io.IOException: Falhou para carregar: GitHub plugin (github 1.40.0)
 - Falha para carregar: Git plugin (git 5.3.0)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install github plugin
	at hudson.PluginManager.dynamicLoad(PluginManager.java:966)
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2249)
Caused: java.io.IOException: Failed to dynamically deploy this plugin
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2253)
	at hudson.model.UpdateCenter$DownloadJob.run(UpdateCenter.java:1899)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at hudson.remoting.AtmostOneThreadExecutor$Worker.run(AtmostOneThreadExecutor.java:121)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2024-08-11 00:10:57.805+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of github-branch-source on behalf of admin
2024-08-11 00:10:57.805+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading github-branch-source
2024-08-11 00:11:06.893+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install github-branch-source
java.io.IOException: Falhou para carregar: GitHub Branch Source Plugin (github-branch-source 1793.v1831e9c68d77)
 - Falha para carregar: GitHub plugin (github 1.40.0)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install github-branch-source plugin
	at hudson.PluginManager.dynamicLoad(PluginManager.java:966)
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2249)
Caused: java.io.IOException: Failed to dynamically deploy this plugin
	at hudson.model.UpdateCenter$InstallationJob._run(UpdateCenter.java:2253)
	at hudson.model.UpdateCenter$DownloadJob.run(UpdateCenter.java:1899)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at hudson.remoting.AtmostOneThreadExecutor$Worker.run(AtmostOneThreadExecutor.java:121)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2024-08-11 00:11:06.894+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-github-lib on behalf of admin
2024-08-11 00:11:06.894+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-github-lib
2024-08-11 00:11:15.165+0000 [id=122]	SEVERE	h.model.UpdateCenter$DownloadJob#run: Failed to install pipeline-github-lib
java.io.IOException: Falhou para carregar: Pipeline: GitHub Groovy Libraries (pipeline-github-lib 61.v629f2cc41d83)
 - Falha para carregar: Git plugin (git 5.3.0)
	at hudson.PluginWrapper.resolvePluginDependencies(PluginWrapper.java:992)
	at hudson.PluginManager.dynamicLoad(PluginManager.java:952)
Caused: java.io.IOException: Failed to install pipeline-github-lib plugin
